path	partition	weak_label	pred_binary	pred_label	confidence	bbox
/truenas-big/images/88/e0/88e079ad69721e8dd85d6c17448f4261c1e56d78cfd1c9fc6556ea5621860e10.PNG	pico_banana	clean	clean	clean	0.9978892859421982	
/truenas-big/images/16/5b/165bdcd4dd1a3c5247051fdcdb53d3f4fc9e0af06fe000011c2db414e482499c.PNG	pico_banana	clean	clean	clean	0.0011347203991095567	
/truenas-big/images/19/fa/19fa5006d18989fd9a3195b58b91fd2b38607b05821633b176f44a8488012691.PNG	pico_banana	clean	clean	clean	0.03547021407032214	
/truenas-big/images/fa/78/fa788575e49b1a897d8912c59a04d955c54ebb465a0eb4eb3d28e09daed4e167.PNG	pico_banana	clean	clean	clean	0.9999883377491341	
/truenas-big/images/be/81/be818f320c45d571d02f4a1e8ecccc31d6c211811ba7d3990279e8edf853f28c.PNG	pico_banana	clean	clean	clean	0.9822770276483016	
/truenas-big/images/dc/1d/dc1d8fe35cf95b2432d09e206a9d39428f303136e48ae6ec10764014e22758b9.PNG	pico_banana	clean	clean	clean	0.020881812060070337	
/truenas-big/images/4e/14/4e144e71ef5ffa25f5f74d5bce54c49b5eb8830f437af3c58389b9d7cdcda117.PNG	pico_banana	clean	clean	clean	0.00012380082204532794	
/truenas-big/images/98/75/98759249098dac6f5cd2c649a6f5e065b3c12db92f1e7991e3bd8b20ad389a7d.PNG	pico_banana	clean	clean	clean	0.9884656074771024	
/truenas-big/images/9f/04/9f0482ee8131c5d44bf6ff676f75876b88ac4c17b99b0b7ebca84c6baf09a04b.PNG	pico_banana	clean	clean	clean	0.9999998387870392	
/truenas-big/images/a4/c6/a4c6c44d0c79f64442196491c9b515ae4a1a1c26db0c484b2a023abe6531151b.PNG	pico_banana	clean	clean	clean	0.9996283018234162	
/truenas-big/images/9a/c5/9ac518f4de7bd76dec9c117bab4a709f295127d0019bdbaf713f3d5af43ecd90.PNG	pico_banana	clean	clean	clean	0.9997510334471612	
/truenas-big/images/c8/ae/c8ae5c2aba9ab27823aef51659e1c4dfb4420dd463e4f15af809d6521e0a6ce5.PNG	pico_banana	clean	clean	clean	0.9992085992864562	
/truenas-big/images/e2/66/e266033f4e9fc2daf2ed94935cb1dff83f6b03a06fce8e29a9e2bc9cbc792420.PNG	pico_banana	clean	clean	clean	0.9999962646384232	
/truenas-big/images/c5/d1/c5d15f02a67d42f80b3c9ca0c118730e8dd8b7df1cbc2dc822f55756c03deaf6.PNG	pico_banana	clean	clean	clean	0.43227512971072624	
/truenas-big/images/e3/0a/e30a5f47edce6b78a4f78bbe0bf9bdbb762bf9ebeb8aa53642553a796c70c63f.JPEG	dalle3	clean	watermarked	grok	0.3076474964618683	[0, 970, 104, 1022]
/truenas-big/images/16/b0/16b0772f95f68668b9810a88924158054f023273af60ca1f409fd3fd49ff3979.JPEG	dalle3	clean	clean	clean	0.9465644727397671	
/truenas-big/images/e5/0f/e50f45d4f193984557ede56548039714d024954d65cf7a686f6fd3f12b35dde3.JPEG	dalle3	clean	clean	clean	0.9999999887708878	[939, 980, 1023, 1024]
/truenas-big/images/05/3e/053e30bd1aa3477a09db5d38db99d44a1cd13caefd006109290a6ffe3f535083.JPEG	dalle3	clean	clean	clean	0.9999965996978315	
/truenas-big/images/e4/d8/e4d8587ba56cf80a445b52943c3092b116498ea6fe0a3ae6c92850e4b7258b2b.JPEG	dalle3	clean	clean	clean	0.9998109924278039	
/truenas-big/images/93/24/9324d25c78c9f7bf0a9c887d113cd1ab80887832fbe731cd8991a3c49078b184.JPEG	dalle3	clean	clean	clean	0.49221462873784705	
/truenas-big/images/e3/0b/e30b84d7fa87622a9e47cc4c8b6de147665a92a13d22d59d06828aa09fae822e.JPEG	dalle3	clean	clean	clean	0.9999319902898188	
/truenas-big/images/e2/c9/e2c95b235e041432af4bc26754632ecc6cddb0a1820a83a49871890ef4a2a738.JPEG	dalle3	clean	clean	clean	0.9931810604877523	
/truenas-big/images/e5/46/e546bcb14a1fad0238c4bbc62f718416565c19885fa63a50a6c3353623162242.JPEG	dalle3	clean	clean	clean	0.9999379783640594	
/truenas-big/images/1a/0a/1a0a73223a38e83001b3f0652bb4ef75c2a19d39df98edc51d0e4b8b689fa65a.JPEG	dalle3	clean	clean	clean	0.9999997373934383	
/truenas-big/images/e5/72/e57220c7a38c0b2cffcda420051dafff7632d1a09ca5e88038afe8d410345a4f.JPEG	dalle3	clean	clean	clean	0.9999885116192002	
/truenas-big/images/96/5f/965fad8ff053d7dca42112d8366bab56ad05267bca5ce6953048f11c7a21fa66.JPEG	dalle3	clean	clean	clean	0.999999957770412	
/truenas-big/images/e5/92/e592b078a2010dd3062efec0bc96eaeded5fb6bdf4cb2af038f0751782f12dd0.JPEG	dalle3	clean	clean	clean	0.9991303054068176	
/truenas-big/images/e3/24/e324761491ba6b198d37534c1bf7813650e3ec04d0832aac34e5aabcdaa1e7b1.JPEG	dalle3	clean	clean	clean	0.9999941032380422	
/truenas-big/images/e3/4e/e34e943b2035cebe318cfbf7c6c24dde58a1d3b584f8ce39574dfa3e65e036f9.JPEG	dalle3	clean	clean	clean	0.9998991693928811	
/truenas-big/images/e3/88/e38858d2ed02c6cc1d3ecb3a2a425e37a6a6e1156e333288a36707673bd03ba4.JPEG	dalle3	clean	clean	clean	0.9999999956893248	
/truenas-big/images/e5/92/e5921cefbeaa6164eb3592c99d309288069cb7a348deb4cc6e7d0434827ece78.JPEG	dalle3	clean	clean	clean	0.7562921275486243	
/truenas-big/images/55/70/557043628eeea89b4ed747735acd7fa87322e8e1fde9f463e8c9d18788fce4bb.JPEG	dalle3	clean	clean	clean	0.9983125740389769	
/truenas-big/images/7e/34/7e340e0d19f5eb9a00b77653526ad04df2e9a7f999a22528f0da86e7524aa800.JPEG	dalle3	clean	clean	clean	0.9999999769253466	
/truenas-big/images/e9/dd/e9ddcd5d9265f21f1aa9791a86501ba8edbd91b4ea3e72bfffb55fbf2fc23765.JPEG	dalle3	clean	clean	clean	0.9997259088193311	
/truenas-big/images/d1/42/d142ed1d03393dde3bc36b1428415ef264f5b7d0810ce883440c7662b86e9b56.JPEG	dalle3	clean	clean	clean	0.9842236061332973	
/truenas-big/images/9e/e1/9ee1c1172fd4036dba89191f620352687f9749329aaae1a4edab0a01a68161e0.JPEG	dalle3	clean	clean	clean	0.9999999852661525	
/truenas-big/images/e3/ca/e3ca86be180dd3e29827021831c18261bddea88344decec0c9b0108ebd22492e.JPEG	dalle3	clean	clean	clean	0.9983234748613228	
/truenas-big/images/b2/52/b252db3efc63be19575c2915730d90911ec1197107927cc50d965608f6e7bf19.JPEG	dalle3	clean	clean	clean	0.9999283281636545	
/truenas-big/images/e5/d1/e5d1afd31fdcd22a9dabefd3e6b4dec80429fd5a49174be2d38781eda5cda1b1.JPEG	dalle3	clean	clean	clean	0.0001673658334220285	
/truenas-big/images/e3/96/e396984657279118a332e2e53e67c45af8d86d44613a1315d74b0d0f5b3fd005.JPEG	dalle3	clean	clean	clean	0.9943935048920285	
/truenas-big/images/db/d9/dbd92ecedc644f37a99edd975a2631cfbcd45dc179f78bdea24f12ad146d5707.JPEG	dalle3	clean	clean	clean	0.9999424072539176	
/truenas-big/images/84/80/8480c93b1b834106a9f265d3843b71e34e75817098f2e31db30860431da1fc21.JPEG	dalle3	clean	clean	clean	0.9999120114906167	
/truenas-big/images/e4/1b/e41b4260ef0da8a238f3e7e429557537572e21b0bb068128a8cd1ae5965c0026.JPEG	dalle3	clean	clean	clean	0.9999384996038498	
/truenas-big/images/e6/01/e6014fc246339cc49ac53bf96568e0824dfbb47f3c1139e815f8fdefbd2b4187.JPEG	dalle3	clean	clean	clean	0.9995373035708723	
/truenas-big/images/16/ca/16ca9b5fcb1f8a36eeaefbb07ed64aa9a608b113bbcd3c119adbe1d0eddf8b43.JPEG	dalle3	clean	clean	clean	0.9991088989104001	
/truenas-big/images/3a/54/3a54f7fe18ed120e6961a297a64e1e02da8979dd87229cc65d8cf55d5e8839f9.JPEG	dalle3	clean	clean	clean	0.9999999934199593	
/truenas-big/images/e3/e0/e3e031b65a5db6965de8b59a44c0ea6bbc99b50d715b30bc78165c6bb19b47c8.JPEG	dalle3	clean	clean	clean	0.30131105462562924	
/truenas-big/images/02/ca/02cacb6e6d02ef38f42759ad315696d056bc601051ed488c3ee2505f2c13c27c.JPEG	dalle3	clean	clean	clean	0.999608681671679	
/truenas-big/images/e6/2d/e62d20c75db4202e8c05ed480fa76797abaa0eb253e6c173d5729e02080ff46d.JPEG	dalle3	clean	clean	clean	0.00022281469671403542	
/truenas-big/images/35/c0/35c0b249eb691a9ba9a51e5138bbad3cf72859ece38c6b250a35a73ec2c180f9.JPEG	dalle3	clean	clean	clean	0.9999997505988325	
/truenas-big/images/e4/91/e491aa24339cb1dcf60530d6ca20486db8136f35c2fc4301887acbe9cfb88838.JPEG	dalle3	clean	clean	clean	0.9999846503277713	
/truenas-big/images/1d/b0/1db02f3cd7e4dac007f10c92b421feed6ea52ea0b46a35ec21d07f2ee052ce85.JPEG	dalle3	clean	clean	clean	0.9999976946413089	
/truenas-big/images/00/3a/003a4c362d756a740b7482d698b960f1498f0887010042ec189acc08d1f6bdb0.JPEG	dalle3	clean	clean	clean	0.9971040233282251	
/truenas-big/images/f6/21/f6216706d484f06bf0a4c39fe9345b8307597e067b78b9513c5671e2cfd29d8c.JPEG	dalle3	clean	clean	clean	0.9999920716315582	[949, 970, 1024, 1023]
/truenas-big/images/9f/50/9f502395dc02b35e231d86e37abacf83309083669bfaf983b0ec99c4ee5b2456.WEBP	gpt_4o	clean	clean	clean	0.9999119304231139	
/truenas-big/images/c3/91/c39196e99560dcbc02788b2ae1a66553fbfa8c377c8e774b6b068eba96852554.WEBP	gpt_4o	clean	clean	clean	7.730104497993828e-05	
/truenas-big/images/7f/19/7f1966d965d2fa1e26bb1398bbe544fb55b005bba4f89823e1f339fd36e934a1.WEBP	gpt_4o	clean	clean	clean	1.5727632085571486e-08	
/truenas-big/images/21/7e/217e09e889b6af56946742edd59f08d45ace419705bbd19878be83e11d90dfde.WEBP	gpt_4o	clean	clean	clean	4.948887175615369e-07	
/truenas-big/images/65/af/65af61ec08a97ec077e591b5d2299c8ea07f8dac1a474df54111195a41a60dbd.WEBP	gpt_4o	clean	clean	clean	1.9756675946336344e-06	[1177, 648, 1282, 706]
/truenas-big/images/88/19/88193d3323e11faa74eaf8f32c01a46ec1489cd5126d1324f0e522aa33245c28.WEBP	gpt_4o	clean	watermarked	minimax_hailuo	0.30448925495147705	[1165, 645, 1282, 707]
/truenas-big/images/1a/d3/1ad32fd838c5a4f45e39ac0693fa6dbc355ac49ab6e7a09c2f117cfba78944b8.WEBP	gpt_4o	clean	clean	clean	0.9999999581642425	
/truenas-big/images/bf/ca/bfca61551156af32c3721cfa1d42232a07333a45db3ffc98ff20f51ca95fd018.WEBP	gpt_4o	clean	clean	clean	0.9871305812135447	
/truenas-big/images/26/34/263401d02d43d557dd778a48e31a397ca04a331d9f7204060c6db94b9991f307.WEBP	gpt_4o	clean	watermarked	minimax_hailuo	0.5293256640434265	[1185, 646, 1281, 706]
/truenas-big/images/6b/88/6b88c04635379a133843303302e3669709e0297a34cbec28f9bc441a0daa075e.WEBP	gpt_4o	clean	clean	clean	0.3275204961879167	[1176, 647, 1282, 707]
/truenas-big/images/ea/95/ea95c889c552c601349fc185c8d15fd3ae78ffd44567de61ebe0da966a88976e.WEBP	gpt_4o	clean	watermarked	minimax_hailuo	0.41457095742225647	[1168, 641, 1278, 706]
/truenas-big/images/7e/6c/7e6c746a4ded1e30870532d6811964a64bb0b46c8f11e903fb59cd9a0f1aeb62.WEBP	gpt_4o	clean	clean	clean	0.9999999902712949	
/truenas-big/images/de/6c/de6c44f2651c6c310b852b0a6d96a5760ff4c424dc3e4b20b5dcfc5673813d0a.WEBP	gpt_4o	clean	clean	clean	0.7938576708062234	
/truenas-big/images/10/a3/10a3d9c89857c260b90977c81f67f9c5fb746cdc10c87ed1639bcf3c29703b44.WEBP	gpt_4o	clean	clean	clean	0.9876948005085205	
/truenas-big/images/57/50/57508a82ca5e0f1c7fa418f80eb07fed6a329535844da2a710ef29f9d765b212.WEBP	gpt_4o	clean	clean	clean	0.9998364617881838	
/truenas-big/images/d0/26/d0264089e7d90b08f6e26be7e759691c305fb6ba1af0f25cff93aeb700bc6107.WEBP	gpt_4o	clean	clean	clean	0.0015911870231888336	
/truenas-big/images/b9/3d/b93d5bdbb0364bad34e08d72d6cb85b5ca7cc133e3520560d5307c6f2034c8e9.WEBP	gpt_4o	clean	clean	clean	0.9999528820741195	
/truenas-big/images/0e/25/0e252a5cc6f5e67c449e8998d14585d45816d3a3a9f77293d362206773f05113.WEBP	gpt_4o	clean	clean	clean	0.9999999678755968	
/truenas-big/images/3f/2e/3f2e64e4714e5f0ffe6e84e933a91b06b9c591266dc8820663b30aebcad46f3d.WEBP	gpt_4o	clean	clean	clean	0.9964327874543558	
/truenas-big/images/26/8d/268d2ff459afa99534d80479b0f5c35cb56850f909279194a0a48bbdeb491f49.WEBP	gpt_4o	clean	clean	clean	0.9993355512664336	
/truenas-big/images/d6/4b/d64be09d228310ac77647f50d6f6eabd2cf493023b80773b610276dadb5198af.WEBP	gpt_4o	clean	clean	clean	0.9959959088671302	
/truenas-big/images/e2/ab/e2ab8efb4002af5f2076f4feb8f27ae9b232c4bc48a07613770b5f9d90b87d1a.WEBP	gpt_4o	clean	clean	clean	0.047191906904555325	
/truenas-big/images/35/fd/35fd339335f98452d1131b241010b2070757950a4a48b62a1f8bece2ab159076.WEBP	gpt_4o	clean	clean	clean	2.351089556928976e-06	
/truenas-big/images/1f/c2/1fc2b3671b423ee893459d8397b1d12c04a35b1f4b4920b767c4be1c61552f98.WEBP	gpt_4o	clean	clean	clean	0.999951516940865	
/truenas-big/images/2c/b4/2cb4f838d37980e050d09a8a110e23b8f297506cc8836b77901b59f84f062eeb.WEBP	gpt_4o	clean	clean	clean	0.9999230680569252	
/truenas-big/images/c3/74/c3741578a623920c8cb2b5ed6f649fea7044c5975ff4265e39bb4f7dfc2308a0.WEBP	gpt_4o	clean	clean	clean	0.9999999916030639	
/truenas-big/images/80/db/80db834ba028119a6d1075674bf8ad37f3409bf4ba4360ec2dd5c08982c4bbb5.WEBP	gpt_4o	clean	clean	clean	0.9999983722029527	
/truenas-big/images/61/73/6173a265817fee539d5fca580f1594f748f074b81e9676330a478bb15d29f32a.WEBP	gpt_4o	clean	clean	clean	0.9988693108300734	
/truenas-big/images/35/c8/35c86066f30301ddd24d564a38996e89334441a322b0f96715993be82e6e8baf.WEBP	gpt_4o	clean	clean	clean	0.9998994884177228	
/truenas-big/images/c6/d7/c6d7315df86a53f05255d7345ad90b44b04262fcd2b8de040f62a6afd322a67f.WEBP	gpt_4o	clean	clean	clean	0.999997800354303	
/truenas-big/images/1c/82/1c8250390f56b1e8710bc99ab79c39787b41bfc2ef11c7808b9a2500a551e573.WEBP	gpt_4o	clean	clean	clean	0.8507872188616723	
/truenas-big/images/83/2a/832a26d6b103385c8316c80fc0dbaaf2cace98a4413a34f8feddceb4b27c7b4c.WEBP	gpt_4o	clean	watermarked	gemini	0.7233283810165388	
/truenas-big/images/ab/d7/abd727716078b51dce41669f16f2bbc4e9953bd441e08fdc3c2f76bc9b14a1a3.WEBP	gpt_4o	clean	clean	clean	0.9998948863272751	
/truenas-big/images/47/83/47835615a11ac88cb9e3d7bb6b1e050c2bc06d977d31c16e672db28a022bde8f.WEBP	gpt_4o	clean	clean	clean	0.999982160238216	[289, 690, 406, 717]
/truenas-big/images/24/01/240105b247146bb3c2b17a1e5bd48a33ab068d144bb8ee6c2939d5830cb01f09.WEBP	gpt_4o	clean	clean	clean	0.993915557920156	
/truenas-big/images/12/3d/123d9849d861052a1dc920598b52d19cbda6be1618fdee2ead81a6773f81b557.WEBP	gpt_4o	clean	clean	clean	0.9999999732553704	
/truenas-big/images/af/37/af37ff56304f67a762aec092acae864158b54d6e5a5b8851dabe84cc77708037.WEBP	gpt_4o	clean	watermarked	minimax_hailuo	0.4690648317337036	[1154, 647, 1282, 708]
/truenas-big/images/08/2f/082fb2a129843e0fa31f70d62b098a276bd0b6aaf7512ba00ab6b1d8b1790184.WEBP	gpt_4o	clean	clean	clean	0.9987642620151971	
/truenas-big/images/a5/fc/a5fc2d70fdd6a783ccf3d90b288da1262e6b1ef5307dd5ee06c072cec9bc64c2.WEBP	gpt_4o	clean	clean	clean	0.9769012681788647	
/truenas-big/images/65/97/65974a6346ec490e8d6e080ad5ec63dec6ea9348b4426ade8d9316cd180c36ea.WEBP	gpt_4o	clean	clean	clean	0.9999956558325528	
/truenas-big/images/07/d1/07d1d981ec02256f440bf170d7064aaee8bd7e3884bdd20bae39db2d33e687bc.JPEG	coco_2017	clean	clean	clean	3.25254528310559e-07	
/truenas-big/images/24/70/2470c4eebd54fdd91f3d31974457b4fbd0c5f4bd2e5fe0dc94488dd231653f21.JPEG	coco_2017	clean	clean	clean	0.9857291652825404	
/truenas-big/images/5f/3c/5f3cd51a69a0757171b5b0576cbb6761a328476ec2550bbcff6c943db8bcffe7.JPEG	coco_2017	clean	clean	clean	0.0007055213548080586	
/truenas-big/images/44/e6/44e6f854dbfaafe1a9ee4b0ada20fad8710e4d2583df8926962e51428ddff080.JPEG	coco_2017	clean	clean	clean	9.890979586479887e-07	
/truenas-big/images/4e/4a/4e4aa48636124b111fdc4bd80dcc8418bc93f8e05d6ab826b451d2232567a3a7.JPEG	coco_2017	clean	clean	clean	0.7668727189302444	[230, 0, 451, 17]
/truenas-big/images/40/61/4061ffe3bbe727d303944f42d219787b1230377544f9cfa2f5d826d814a636d1.JPEG	coco_2017	clean	clean	clean	0.013329220722655521	
/truenas-big/images/ab/08/ab08cc805508722e5f9adf4759b4cd5b975f9962fd787efa9cd07754902bad24.JPEG	coco_2017	clean	clean	clean	0.9999992745038929	
/truenas-big/images/7b/3a/7b3a8def6b8cc9f3c1f45c061d4bc1b5bfa22cfa06524fb2787558e98d80a319.JPEG	coco_2017	clean	clean	clean	0.0633433082754491	
/truenas-big/images/cd/d5/cdd5ad1570204cb83c6efec6938f474c85e53e8c6250ba2c6805ddeba2a1b20d.JPEG	coco_2017	clean	clean	clean	0.9998905829079371	
/truenas-big/images/2c/59/2c597096fa9ec2a0925d7480fb6aa3d32036620f73ee3badd252fcdb8eec3495.JPEG	coco_2017	clean	clean	clean	0.9939977338226414	
/truenas-big/images/24/96/249634a621f25e0f436cf8379458e3ffac49f0b5fd977fa5294b471c5d0cb82c.JPEG	coco_2017	clean	clean	clean	0.07139232292250985	
/truenas-big/images/e9/f6/e9f65182664f52a00e5b0c8e45b00d8474db3bf722412a67f2dbfe2003236867.JPEG	coco_2017	clean	clean	clean	0.055761274655264814	
/truenas-big/images/31/d6/31d643763c48ffbaf0c5ff5c4bcff4009f2d608632225f4d24d2c601025c6256.JPEG	coco_2017	clean	clean	clean	0.9999999929409638	
/truenas-big/images/68/44/68444d1618b2d67f11bb44b12bf53207e1b2d10c616bfee798d39a6ade5ee65d.JPEG	coco_2017	clean	clean	clean	0.9974978144285668	
/truenas-big/images/36/96/3696915732b09f298ba425d67026eb2e672ec573ac6dca69d9484ce47368aa8b.JPEG	coco_2017	clean	clean	clean	0.5282179298398222	[625, 394, 640, 419]
/truenas-big/images/d8/f1/d8f1e125b6b5ce6ba23b7da6d5b143acc9be05421c5705a241a4438d0887828b.JPEG	coco_2017	clean	clean	clean	0.9999988709912794	
/truenas-big/images/c0/49/c0496fc1a909d46fe1432ffd32c74d83690003431cc29c468ef1488af66f685c.JPEG	coco_2017	clean	clean	clean	0.0036217624094225798	
/truenas-big/images/c4/4f/c44fea2061e7a5ecb6efb1ef7926cec855550c7f790b282dcada6adff4098bd3.JPEG	coco_2017	clean	clean	clean	0.9999983879703004	
/truenas-big/images/77/bd/77bd3fbf8baf0b88c63e0411ec3297e98f3a527489e965d239c58141ac49dc4a.JPEG	coco_2017	clean	clean	clean	0.024761660645502892	
/truenas-big/images/0d/c1/0dc10938ed25aa6d0dcac4bb378e21720bf9b1d9280b5c9a2aa286ce7c113239.JPEG	coco_2017	clean	clean	clean	0.9999999150477784	
/truenas-big/images/13/91/13917999b3db326a2acbe5f5ce6cf894bd4e5cfd659ead2ccc29f4a1619623a3.JPEG	coco_2017	clean	clean	clean	3.3625197207731716e-06	
/truenas-big/images/0e/f3/0ef3ed266373b18646e8b66f72a05dc168d1c36c70bc77840876ce727c232a38.JPEG	coco_2017	clean	clean	clean	0.9994203541952285	
/truenas-big/images/dc/36/dc364fc56e158c2db349ab4a686ff70e65ca1466511e09e61b2c63d00ac86abd.JPEG	coco_2017	clean	clean	clean	0.17637455910486688	[0, 382, 61, 417]
/truenas-big/images/e4/9f/e49f48bfe8c1adb435c4c85cf569e52161a2a90d865621b744cbaa82e0eda810.JPEG	coco_2017	clean	clean	clean	0.04578671943869217	
/truenas-big/images/76/c6/76c6e4be878724f3f6aa74b5cc9a24b99d0bd18b03ca900185c7a7529c4de7ec.JPEG	coco_2017	clean	clean	clean	0.9960961603981207	
/truenas-big/images/d4/7f/d47f2ab84717d6a1c8ac5f02e94fa2be2ea1f4309031e09764c04c650e81706f.JPEG	coco_2017	clean	clean	clean	0.0003278270419638796	
/truenas-big/images/71/a7/71a74a0eee455d2eaf3b9482c50b7b0386fac2f26b6bedc9b695b1d0643b456c.JPEG	coco_2017	clean	clean	clean	0.9997801801520656	
/truenas-big/images/7a/1d/7a1dc15b9792ac7ed66b9ea85ec1de55e8a199882df8e2c1ec998ebf6d4e39b9.JPEG	coco_2017	clean	clean	clean	3.945501858559908e-07	
/truenas-big/images/49/bd/49bda05a9e740c11a8e74dfc4d10c64aa71ac6464cb2cd2752f31430e19d23ea.JPEG	coco_2017	clean	clean	clean	0.8950209778274663	
/truenas-big/images/91/92/91929080abcf96539bff07def01f1d69c34f5388aba97b10b5454bc93d8b8540.JPEG	coco_2017	clean	clean	clean	0.001441748901510831	
/truenas-big/images/5e/2f/5e2fb89602c4c67fbe349097033f400450c997c0f36203ae43af6bfa72e293a6.JPEG	coco_2017	clean	clean	clean	0.06852529981479938	
/truenas-big/images/b2/81/b28132ec52126b047e98163eb11f1bd4212fea2bab8d0538fbb601519462e6d8.JPEG	coco_2017	clean	clean	clean	0.9998351787970512	
/truenas-big/images/04/94/049433fa2b485c322af646f1021c7fc08b157efc5becfe0bb4e73ab809c65884.JPEG	coco_2017	clean	clean	clean	0.06521646173565943	
/truenas-big/images/4d/00/4d0060c174d6e5af1512c132f88628f105a5d9ed38d7a1d8c037e04d96da8ff3.JPEG	coco_2017	clean	clean	clean	0.875356760866136	
/truenas-big/images/f1/4b/f14b93480bcaf8d07e44c4765afe25d9f82a1bd4521e70b0042bb3f1adc66809.JPEG	coco_2017	clean	clean	clean	0.9996715894764396	
/truenas-big/images/f2/1e/f21e44786801467724b9f89e8d2f2209ae8bdbc2809e6e08f4836676ebc1a248.JPEG	coco_2017	clean	watermarked	gemini	0.7935384593143252	
/truenas-big/images/fa/a9/faa923d92830da5751bffb0791faf43c19fd5e9648e711b9c40fbb2e30aa1a87.JPEG	coco_2017	clean	clean	clean	0.9999446342862609	
/truenas-big/images/dd/94/dd9478a9e48589b4daacc96e437d5d5548c01dab8c710b424082c3f95d613736.JPEG	coco_2017	clean	clean	clean	1.3072975657557606e-07	
/truenas-big/images/a1/ab/a1ab7dfaffce63894976dbc06ac3ef8c04295de7bd76b3281bb8c7a540916729.JPEG	coco_2017	clean	clean	clean	0.9999970185098916	[335, 470, 374, 499]
/truenas-big/images/5d/64/5d6434431a5d6a083ec875ad6cb464376aa0df1fbef8d8928243f0c982f36080.JPEG	coco_2017	clean	clean	clean	0.9999992702503485	
/truenas-big/images/44/d4/44d4b074e0a331bcee8f5c97a9dbc34cecf860e195d928b164ec8dec92a8f04d.JPEG	openimages	clean	clean	clean	0.9999432185279192	
/truenas-big/images/d2/93/d2930a321a16758ea60c3754c684313f500b3532d339cda66baf1442b6f21a87.JPEG	openimages	clean	clean	clean	0.9994385793805857	
/truenas-big/images/27/32/27326c088534455a51fb2394f2cb5d8a2f42a8aaa1a42357ffe3fc8a491e866c.JPEG	openimages	clean	clean	clean	0.00037919176814182887	
/truenas-big/images/3b/d2/3bd2df40af0f322b1b56827c73603e3824b9f2fb2f8c90a8eaed59c685654f2f.JPEG	openimages	clean	clean	clean	0.9955261480549691	
/truenas-big/images/14/ae/14ae0ca93ee8684d414561971c5e8c0cb379b3791d57481bb4e92d6ad09df032.JPEG	openimages	clean	clean	clean	0.9946876950935445	
/truenas-big/images/95/89/9589fbc9180b6dca9bb00ff4c47c6093b04f26937b86d7601caeb168ec78dfdc.JPEG	openimages	clean	clean	clean	0.7949008702487017	
/truenas-big/images/9e/bb/9ebb6e002fc9667c7f666e6752d8715941ff15f6a04be767c24dda2bada819ec.JPEG	openimages	clean	clean	clean	0.14092006745925256	
/truenas-big/images/f3/6e/f36e17f1b82ee93163685308b8116c12de5a63b8936c30f33bd4b7833a29d68f.JPEG	openimages	clean	clean	clean	0.11710267752083425	
/truenas-big/images/97/ae/97ae79508480e04c259fe706dee9fcea6180eddb8746885c77e92e64ede3e334.JPEG	openimages	clean	clean	clean	0.9999670000634806	
/truenas-big/images/b7/75/b77597213605e69c2642e818f077279b7891eb55531d9498ff5222e53dfd46e7.JPEG	openimages	clean	clean	clean	0.9998400148438236	
/truenas-big/images/c4/a7/c4a7f305ce1cd485967a5a736827b962e676891ede8d6c6280921f72a439a442.JPEG	openimages	clean	clean	clean	0.9999999999495635	
/truenas-big/images/58/20/5820f03aab0740455459977b8221f6b04a3e98870bb4023ef3c0a9aafc91a305.JPEG	openimages	clean	watermarked	grok	0.45978808217976747	[870, 713, 1024, 767]
/truenas-big/images/50/0d/500dbfac9e9297ce37173c41e6be3576d02f7490217363b43abb2a230652a58c.JPEG	openimages	clean	clean	clean	0.08957262141234834	
/truenas-big/images/50/3c/503c2daed6b3519feac0878a8c5806541baa7cf24514501fd35e608f30939a83.JPEG	openimages	clean	watermarked	grok	0.6739742159843445	[0, 949, 117, 999]
/truenas-big/images/a7/8c/a78c22193848e836ff5cd96f7114a6dc0c5829e33607291e439a773fb1deb339.JPEG	openimages	clean	clean	clean	0.9981616532146916	
/truenas-big/images/a8/25/a825a8b4dff1613beb7bf3aae90ec31f09266e7c011d85140423a6b46dcb05b4.JPEG	openimages	clean	clean	clean	0.9679388496469468	
/truenas-big/images/78/8e/788e1f4cfdac9ed00b2e3ed8dcf663caeb3fca5d0a5f022635f40a891638649d.JPEG	openimages	clean	clean	clean	0.9561659690357881	
/truenas-big/images/12/90/1290a09eb7f401724302ade3d6d7740cac1dcaf6908b6eb2e903ef8e24fc8388.JPEG	openimages	clean	clean	clean	0.9999542852029604	
/truenas-big/images/dd/9b/dd9b64d39f9de5ad1771c70b406f2b1fafd73ec25f7c8bf8f763a74d2f8f278d.JPEG	openimages	clean	clean	clean	0.9997551758478848	
/truenas-big/images/47/fc/47fc1753b24373d245b0074e10d1de84b224728a2965a33e4a367c56372104ae.JPEG	openimages	clean	clean	clean	1.5837420463959972e-07	
/truenas-big/images/93/53/935361e73348c8260960ce1c15c3c5fd6010d842afcdda379dbf5f4ec9a6d4c6.JPEG	openimages	clean	clean	clean	0.4420132538450944	
/truenas-big/images/14/dd/14ddfce7ed1853af550f6fd24b1ea51ef8e55be0fd677a787bfaf39030aac1d6.JPEG	openimages	clean	clean	clean	0.9991767303473595	
/truenas-big/images/18/ad/18ad43979f5ab3eb0d9fb30a6f4afc69fbd5430f906a6a411c55c4fe802716fb.JPEG	openimages	clean	clean	clean	0.9989201431624393	
